"lat","long","tract"
39.9534705392922,-75.2416425795677,421010083021002
39.9543530373585,-75.2420631904163,421010083024007
39.9567325971473,-75.246146989688,421010083012007
39.9318727948466,-75.1555438586083,421010028013004
39.9448733177994,-75.2404435506616,421010065005004
39.9653879185165,-75.228054300249,421010102002015
39.9707584559761,-75.2301285582929,421010102003003
39.97205127487,-75.2324756457216,421010112003005
39.9613638671679,-75.2288924582274,421010094002013
39.9619517781911,-75.2296522174442,421010094002011
39.9670499951385,-75.2288313375375,421010102002013
39.9670913903052,-75.2288405085773,421010102002013
39.967719089724,-75.2311621394757,421010102003011
39.9725784023959,-75.2313424577435,421010112002002
39.9751666395983,-75.2309002404656,421010112001003
39.9776795817022,-75.2332843865316,421010113002004
39.9782481311899,-75.2316605277031,421010113002007
39.9782163677148,-75.2319651292316,421010113002007
39.9795065441525,-75.2331917018382,421010113002001
39.9798200324194,-75.2338369238258,421010113002002
39.9787683427599,-75.230838052127,421010113002006
39.9727894268978,-75.2293214866845,421010112002000
39.9777823964234,-75.2303355997799,421010113002011
39.9775877186849,-75.2307247753082,421010113002011
40.0446760815164,-75.1610858046634,421010247002001
39.962142381805,-75.2360869143326,421010094003003
40.0196188246186,-75.1514792189301,421010204002003
39.9631409110294,-75.2331555894966,421010094004011
39.9631514115267,-75.233258698558,421010094004011
39.9645240074686,-75.2372443527862,421010095002004
39.9615392365269,-75.2338787247761,421010094003001
39.9617466652761,-75.2341958055428,421010094003002
39.9640030768259,-75.2367818137684,421010095002003
39.9634946118468,-75.2372645824771,421010095002004
39.9625516977031,-75.2380988824569,421010095003007
39.9640775485716,-75.2377997764577,421010095003000
39.962920950619,-75.2390345519626,421010095003006
39.9817611912693,-75.1421677588115,421010156002004
39.9635990722517,-75.24015510992,421010095003003
39.9942846769694,-75.1406084635917,421010175002008
39.9660380983881,-75.2386659337512,421010095004008
39.9657419782094,-75.2348009127562,421010094004001
39.9655830232439,-75.2364449799463,421010095002000
39.968438198278,-75.2382845330468,421010095004002
39.9737849369092,-75.2022743054898,421010110004001
39.9682519351367,-75.2389338689275,421010095004001
39.9688153821887,-75.2390807930254,421010095004001
39.9694217163222,-75.2375485998441,421010095004000
39.9700168191246,-75.2348782011999,421010102001002
39.9706717857717,-75.2346897631151,421010112004007
39.9706164042097,-75.2351700985642,421010112004006
39.9736200968198,-75.233384821616,421010112007005
39.9731755828426,-75.2376631814672,421010112005006
39.973171187988,-75.237713315899,421010112005006
39.9945240299953,-75.1849786239884,421010169023010
39.9685238985219,-75.232420772743,421010102002005
39.9699693488808,-75.2327134200994,421010102001000
39.9737972712237,-75.2335745775874,421010112007005
39.9747374082104,-75.2342429410152,421010112006005
39.9955104892792,-75.1200725640425,421010177022000
39.9932647136016,-75.119984582212,421010177011009
39.9693387109592,-75.235263799591,421010102001004
39.9726387878215,-75.2366015092222,421010112004002
39.9738187712909,-75.2368112786942,421010112005004
39.9767785460267,-75.2343993653144,421010113003004
39.9801481760752,-75.2376587207547,421010113001002
39.9965343012485,-75.1476421037204,421010174001010
40.0033856262697,-75.176237531696,421010171001008
39.9616380862691,-75.204496407294,421010092002001
39.963495853407,-75.2074033013469,421010106002009
39.9652602035993,-75.2034969769635,421010107002020
39.9650823069125,-75.2084788760449,421010106001008
39.9621610043308,-75.2025674627156,421010092002004
39.966151377052,-75.2085138306623,421010106001004
39.9661193753956,-75.2104173488407,421010106001005
39.9670886399044,-75.2094174479081,421010106001002
39.9331477842458,-75.2250946541858,421010070003007
39.97094105227,-75.2079027387934,421010107001007
39.9723516392277,-75.205379915066,421010110001003
39.9725621164852,-75.2078135164829,421010110001006
39.9745781780874,-75.2078273004448,421010110003005
39.9758634105138,-75.2109275802635,421010110002001
39.9728419824614,-75.2059433648196,421010110001004
39.9725761075868,-75.2140309223624,421010105002001
39.9955348964371,-75.1325548784505,421010176014003
39.9946860984073,-75.1332695954516,421010176014010
39.9946615683895,-75.1337597227935,421010176014005
39.9962449495375,-75.1228828791954,421010177025008
39.9919182201323,-75.1303984325396,421010176013012
39.9930271078039,-75.129288047957,421010176013002
39.9964662262249,-75.1228314686129,421010177025008
40.002853330772,-75.1290408926913,421010195023001
40.0173089240834,-75.1340512822066,421010383003009
40.0421484242306,-75.1650626664947,421010247001004
40.0003956424096,-75.1254469402935,421010195012000
40.000984456717,-75.1214139282355,421010192006002
39.9985549494923,-75.1208580794826,421010177023003
40.047486540055,-75.1606426676317,421010247004001
39.9999151963314,-75.126054719589,421010195012001
40.0065009803423,-75.1533562365263,421010201011001
40.0688949630282,-75.1515646209043,421010266008000
40.0550130337443,-75.1435905915259,421010267002000
40.0551087297161,-75.150723865715,421010267006005
40.0563766958234,-75.1528732320077,421010265004007
40.0567735978376,-75.1531796901917,421010265004007
40.0592894468089,-75.1596381845599,421010264002002
40.056447184072,-75.1500400036219,421010267006003
39.9959229527597,-75.168243530073,421010172012001
39.9600291743166,-75.2429278467944,421010083022009
40.0246824123454,-75.1613018759378,421010244002003
39.9727068545785,-75.2301883468422,421010112002001
39.963070518585,-75.2399712101969,421010095003004
39.9311285441846,-75.1469393683476,421010027021001
39.9992779252475,-75.1635630959025,421010173001006
39.9730265410957,-75.2059685775424,421010110001004
39.9730735051204,-75.2059810964102,421010110001004
39.9524502542417,-75.2394429025272,421010083021007
39.9933503617538,-75.1310573051901,421010176014022
39.9947569320926,-75.130956636739,421010176014015
39.9950108318792,-75.1275225468446,421010176022002
39.9508794154224,-75.2469835473937,421010082007001
39.9382386202606,-75.2324331473439,421010065006013
39.9652758936167,-75.2046991567851,421010107002018
39.983917518791,-75.1332596656174,421010162001001
39.983990733517,-75.1338209221835,421010162001002
39.9653577325957,-75.208514969475,421010106001008
39.9858329805012,-75.1343997311591,421010163004025
39.9655862150876,-75.2086634600954,421010106001008
39.9654716359613,-75.2104344253116,421010106001007
39.9654673319278,-75.2104881219147,421010106001007
40.0031010755114,-75.1683348283383,421010172013002
39.9666948473256,-75.2089967434131,421010106001004
39.9666884317616,-75.2090790729811,421010106001004
39.9892388406646,-75.1147277633576,421010179005001
40.0265378707429,-75.1775101041775,421010240004001
39.966390816564,-75.2063063077673,421010107002011
39.9643958240116,-75.2074909639651,421010106002005
39.96412695654,-75.2077508550735,421010106002005
39.9648847135807,-75.2078652589672,421010106002004
39.9649287754012,-75.2078707481964,421010106002004
39.9649701722439,-75.207879906181,421010106002004
39.9650142340636,-75.2078853954266,421010106002004
39.9638870922729,-75.2084522107321,421010106002006
39.9639256660903,-75.208457905573,421010106002006
39.9642341776273,-75.2084998985041,421010106002006
39.9642700074539,-75.2085056960557,421010106002006
39.9643085022779,-75.2085078249257,421010106002006
39.964234692623,-75.2087711220543,421010106002007
39.9642732664242,-75.2087768171054,421010106002007
39.9643889088443,-75.2087903362597,421010106002007
39.9644247386561,-75.2087961339776,421010106002007
39.9642791107951,-75.2090407034836,421010106002007
39.9643644903361,-75.2090517860082,421010106002007
39.9644085521005,-75.2090572759648,421010106002007
39.9644526138645,-75.2090627659284,421010106002007
39.9644967546012,-75.2090718219431,421010106002007
39.9650533894113,-75.2090331571217,421010106001008
39.9625920085455,-75.2154564354509,421010105003010
39.9672135606188,-75.2072463072789,421010107002009
39.9709800709437,-75.2130161379579,421010105002008
39.9676251894338,-75.2048788194946,421010107002015
39.9679002129155,-75.2065067692336,421010107002002
39.9673787530304,-75.207265108029,421010107002009
39.9899462195722,-75.156149338959,421010167023007
39.9898149869512,-75.160188889695,421010167021004
39.9698987534049,-75.2080845157035,421010107004011
39.9909607374587,-75.15875271973,421010167021001
39.9698934968489,-75.2110722002334,421010107003002
40.0033386588306,-75.1553627219168,421010201013001
39.9712157388204,-75.2129930588321,421010105002008
39.9715366552752,-75.210864440112,421010107001004
39.9723641813266,-75.2070606393396,421010110001006
39.9725770215872,-75.2078665000059,421010110001006
39.9726910895364,-75.2083048402708,421010110001006
39.9732516520919,-75.2069560259668,421010110003007
39.9732446847377,-75.2070133981678,421010110003007
39.9732334939294,-75.2071280398108,421010110003007
39.9732264474576,-75.207181845479,421010110003007
39.9731899721558,-75.20751873983,421010110003007
39.9738761024698,-75.2092349693177,421010110003008
40.0072851967418,-75.1627902043246,421010202006004
39.9741513699148,-75.2092639373825,421010110003008
40.0077986554043,-75.1625420722202,421010202006003
40.0078121240976,-75.1626522700893,421010202006003
40.0078188986112,-75.1627091531725,421010202006003
40.0078473632751,-75.1629973461432,421010202006003
39.9748240757805,-75.2104988219477,421010110002003
40.0083803148268,-75.1641020152341,421010202006002
40.0082998386678,-75.1584623381977,421010202003005
39.974478798328,-75.2075561665423,421010110003005
39.9744963685162,-75.2076054822303,421010110003005
39.9745373128629,-75.2077181745554,421010110003005
39.9745577059815,-75.2077709541985,421010110003005
39.9745984921458,-75.2078765135796,421010110003005
39.9746717532188,-75.2080843742065,421010110003005
40.004695213897,-75.1552358849311,421010201011017
40.0297622639246,-75.1545740338955,421010280003007
39.9761196700608,-75.2107181029388,421010110002000
40.0515276028618,-75.1427274397132,421010268003018
39.9767950701059,-75.2117030615819,421010110002000
39.9771464968546,-75.2125680645474,421010110002000
40.0042507273601,-75.1591454233484,421010202001013
39.9693587108986,-75.2037930618418,421010107004003
40.042344707372,-75.1554970172024,421010279022002
40.0479102916835,-75.1550805105648,421010279013000
40.0481158445517,-75.1550619288492,421010279013000
39.9729798933476,-75.2059703246338,421010110001004
40.041837845257,-75.1571314503035,421010279022005
39.9745406582861,-75.2062581125118,421010110003001
39.9728224949496,-75.2065508991997,421010110001005
39.9730484503874,-75.2065852718501,421010110001005
39.9733878578113,-75.2066582303007,421010110003007
39.974463387323,-75.2068606863199,421010110003005
40.005412820894,-75.1612330865214,421010202001004
39.9672424449162,-75.2074343907419,421010107002009
39.9753507096697,-75.2096010190467,421010110003005
39.9758144833587,-75.2093373716555,421010110003004
39.9879036191746,-75.1191353878209,421010178006011
39.9879689096102,-75.118868653457,421010178006011
39.9753273536739,-75.2101587448207,421010110002001
39.9755143206665,-75.2100446663939,421010110002001
39.9685667022062,-75.2093193384036,421010107002006
39.9690973772154,-75.2097206606177,421010107003005
39.969395070195,-75.2097702055277,421010107003005
39.9705785533874,-75.210507628727,421010107003001
39.9715161664166,-75.2106831683993,421010107001004
40.0341786600122,-75.1603072681007,421010245002001
39.9711321151985,-75.2114470873697,421010107001010
39.9718164118327,-75.2115928443737,421010107001003
40.0319571534911,-75.1649506739288,421010245001000
39.9900603604924,-75.1162990157409,421010178004005
39.9912875027329,-75.1132878928254,421010178002007
40.0352470264859,-75.1643323136818,421010245004000
39.9686920035029,-75.213990323692,421010105002012
40.0316671432247,-75.161707097523,421010245002003
40.0317426686071,-75.1618899917489,421010245002003
39.9697071716726,-75.2150660352186,421010105002006
39.9923771065724,-75.1762977226635,421010169012003
39.9695288520746,-75.2154474613174,421010105002005
39.969564681545,-75.2154532629843,421010105002005
39.969603255009,-75.2154589622755,421010105002005
39.9699689281915,-75.2156023667094,421010105002005
39.9700240443817,-75.2156110182027,421010105002005
39.9680640829927,-75.2160232125113,421010105002027
39.9822639893538,-75.140727588104,421010156002001
39.9678587259746,-75.216548401779,421010105002028
39.9589470880616,-75.2435530380091,421010083012000
39.9980919283463,-75.1308779909169,421010176023016
39.9983298909419,-75.1295118817682,421010176023000
39.9983366004294,-75.1295651858737,421010176023000
39.9983633566954,-75.1297748346723,421010176023000
39.9928553751523,-75.130908578393,421010176014021
39.9901990480799,-75.1393194315318,421010164001013
39.9863676907678,-75.1860899740301,421010151011004
40.0394512096704,-75.1691993142359,421010247005007
40.0374637516562,-75.1639870303374,421010247003006
39.9915747297656,-75.1324361636245,421010176013016
39.9943078248778,-75.1318559107696,421010176014001
40.0438357067371,-75.1649876693954,421010247001000
39.9948818501252,-75.1317373695568,421010176014001
39.9952207122755,-75.1316636014257,421010176014001
39.9949870368118,-75.1318939947793,421010176014001
40.0021107942063,-75.1588771197529,421010173002017
40.0021174095297,-75.1589268617635,421010173002017
40.0032074093597,-75.1673237404202,421010172013001
39.9990786357772,-75.1537614960262,421010201012007
39.9944713737119,-75.1325244602543,421010176014002
39.9808733162198,-75.1344086684014,421010157001013
40.0574819249797,-75.1838491106309,421010253004003
40.0006438272949,-75.1571547656219,421010201013008
39.9937639966662,-75.1329373547568,421010176014020
39.9947313575043,-75.13272510856,421010176014003
40.0248220481562,-75.1656725226765,421010244003009
39.9951494684832,-75.1326340080684,421010176014003
39.9952670501567,-75.1326116222679,421010176014003
39.9947107962822,-75.1337506847501,421010176014005
39.9936575185427,-75.1341697514284,421010176014008
40.0289891937933,-75.1806502338439,421010240002003
40.0085631234977,-75.1523702333579,421010201022007
39.9937266982007,-75.1386553549272,421010176012006
39.9940027792484,-75.1385983196588,421010176012006
39.9912322222191,-75.1252548141284,421010177021006
39.9916161545863,-75.1253506603828,421010177021006
39.9919287376824,-75.125088640998,421010177021001
39.9651711103963,-75.2418422700648,421010096002002
39.9929608750901,-75.1261484854018,421010177021004
39.9747681675096,-75.1815803982737,421010137002017
39.9896274473587,-75.115505318261,421010178004006
39.9932768853107,-75.1260362976767,421010177021003
39.9929019675425,-75.1235727957552,421010177021000
39.9931529093479,-75.1227775567008,421010177024013
39.9920975160184,-75.121782929358,421010177022009
40.0085887803721,-75.1549620736469,421010201022003
40.0093682900794,-75.1555501326439,421010201022004
39.9943791910997,-75.1227193992287,421010177024010
40.0487121386361,-75.0979556499825,421010306004007
40.0010179372702,-75.1396104974762,421010175006016
40.0105116689932,-75.1569278848227,421010201023004
39.9351777339889,-75.1798658205221,421010031006001
39.9956044383778,-75.1269390165409,421010176021017
39.9955608591058,-75.1265943394558,421010176021017
39.9362510677744,-75.1816839228493,421010020001018
39.995654666022,-75.1263729005403,421010176021017
39.9959251752553,-75.1266731034597,421010176021016
40.0096435037555,-75.1595896177533,421010202005012
39.995746980153,-75.1224843686897,421010177024000
40.0098050499753,-75.1623691733062,421010202004006
40.0142156442434,-75.1592044198476,421010205002006
39.997562123473,-75.1267991142248,421010176021005
39.9980276918056,-75.1285451305822,421010176021002
40.0138294735338,-75.1592513027808,421010205002005
39.9295549576095,-75.1758976772495,421010031003001
39.9932999712264,-75.129691707277,421010176013003
39.9336667997545,-75.1821739941094,421010032001008
39.9926045393583,-75.1296649838079,421010176013003
40.0193716646264,-75.1570680611969,421010205001020
39.9928177502508,-75.1296210506023,421010176013003
40.0193108220205,-75.1588742145315,421010205001017
39.9955621325064,-75.1290545205263,421010176021011
39.9331311884917,-75.1814343775575,421010032002000
40.0197326636817,-75.1588259639713,421010205001014
39.9956608910335,-75.1285686600095,421010176021012
39.9956991428645,-75.1285600417974,421010176021012
39.9958094720144,-75.1282201330075,421010176021013
39.9912483489459,-75.1290853374032,421010176013022
39.9923785452976,-75.1287882062947,421010176013006
39.9289895454255,-75.1750558342304,421010030014003
39.9932666513849,-75.1267900912333,421010176022009
39.995462616511,-75.1261410825548,421010176021017
39.9956593625703,-75.1260977726253,421010176021017
39.9955512842745,-75.1256948860421,421010177024005
39.9953397813114,-75.1254531100266,421010177024005
40.0177867685695,-75.1517100854995,421010204002010
39.9924230273353,-75.125326614689,421010177021002
39.9925432699293,-75.1253005436621,421010177021002
39.9936105912648,-75.1250164859904,421010177024006
39.9941407069099,-75.124899585429,421010177024006
39.9920274068981,-75.1249598579014,421010177021001
39.9920656584631,-75.1249512381181,421010177021001
39.9532561950689,-75.2460360157957,421010083013012
39.988117007853,-75.1795795938643,421010151023001
40.021562672927,-75.1527907637067,421010204003004
39.9970629110987,-75.1229833518666,421010177025007
39.9971366700101,-75.1229662149457,421010177025007
39.9957395311544,-75.1229988437113,421010177024001
39.9957806081223,-75.1229936837803,421010177024001
40.023091367655,-75.1533538220245,421010280001007
39.9963897234244,-75.1228487116744,421010177025008
39.9912425367688,-75.123904765349,421010177021012
39.9919972939996,-75.1236434916398,421010177021000
39.9948776175377,-75.1230179062377,421010177024001
39.9760845922374,-75.1762297012491,421010138002006
39.9967964246073,-75.1217795907722,421010177025010
39.9935272882138,-75.1218561330373,421010177022004
39.9956049445945,-75.1213186636039,421010177022003
39.9636114036375,-75.1994937353126,421010108004000
39.9951287442407,-75.1211514214953,421010177022002
39.9939356352982,-75.1212190356638,421010177022005
39.9946129161878,-75.1206929198549,421010177022001
39.9946470342816,-75.1206237557101,421010177022001
39.9946989233241,-75.1206110343723,421010177022001
39.9947481501812,-75.1206019867944,421010177022001
39.9961928459569,-75.120367504567,421010177023007
39.9954674742241,-75.120352747018,421010177022001
39.9960848996473,-75.1202110006852,421010177023007
39.9513188611506,-75.2394454542481,421010082001002
39.9953901661476,-75.1200950779027,421010177022000
39.9935659129064,-75.1203049850277,421010177022007
39.9947856896586,-75.1200827824931,421010177022000
40.0168124098975,-75.1506436898558,421010203002005
40.0184064249992,-75.1532437139551,421010204004005
39.9992948117469,-75.1128840993007,421010192003002
40.0024259619618,-75.1288466962732,421010195023000
39.9979220229086,-75.1441680639915,421010175001014
40.0006673905382,-75.1302501364718,421010195013002
40.0007056424884,-75.1302415185715,421010195013002
40.0011620033485,-75.1301417767623,421010195013002
39.965273582393,-75.2405001112529,421010096001011
40.0011187194815,-75.1304112730516,421010195013003
40.0020385728099,-75.1307650288174,421010195023007
40.0009378924652,-75.1313931340431,421010195013005
39.9850470476483,-75.1082391512912,421010180023004
40.0197259144733,-75.1512357974242,421010204002003
40.0009670590476,-75.1324311717198,421010195011001
39.9994417822423,-75.1444561167021,421010175001004
40.0186226262935,-75.1318039159094,421010383002003
40.0189562444743,-75.1317410404355,421010383002003
39.9936543002657,-75.1462278286261,421010175003010
39.9522465720838,-75.2454523355275,421010082005001
40.0033855108082,-75.1315415696887,421010195023004
40.0036573561292,-75.1312989609459,421010195021019
40.004110729765,-75.1311886236495,421010195021019
39.9381885142624,-75.1839510810058,421010020001007
40.0225465024774,-75.1642588800534,421010244001002
40.0038105837195,-75.1276647546141,421010195022006
40.001219815251,-75.1276219753431,421010195012004
40.0018937549044,-75.1268281676624,421010195022009
40.0001420519193,-75.1267280076416,421010195012002
40.0195444007399,-75.1718135899099,421010243004003
40.0194791869829,-75.1718446423118,421010243004003
40.0023119921218,-75.1262620622184,421010195022010
40.0032684462304,-75.1260536863879,421010195022003
40.0002177690546,-75.1700585153328,421010172021000
40.0004914219965,-75.1263931206476,421010195012002
39.9513705545091,-75.2419341980527,421010082001003
40.0018661451965,-75.1261007382995,421010195022010
40.0250812264653,-75.1698707423661,421010242004005
40.0007453945141,-75.1253691426675,421010195012000
40.001374487946,-75.1244163550846,421010192006006
40.0014955665036,-75.1241866972631,421010192006006
40.0022607594801,-75.1240214028609,421010192006006
40.001384605583,-75.1238981635244,421010192006005
40.022677897809,-75.1632644002572,421010244001003
40.00136437481,-75.1215742007606,421010192006002
39.9992438038841,-75.175483959582,421010172022003
40.0010211483007,-75.1207375847358,421010192006001
39.998734214999,-75.120651167617,421010177023003
39.9985390014144,-75.1204016229329,421010177023002
40.0227323966476,-75.1676381582247,421010243003001
39.9986157828583,-75.1196773283571,421010177023001
40.0011797537327,-75.1191494761347,421010192001005
40.0017111440782,-75.1187289270083,421010192001004
40.0010676804725,-75.1186931563411,421010192001004
39.9982678814697,-75.1251149643958,421010177025004
39.9982612514994,-75.1250652285014,421010177025004
39.9982546215075,-75.1250154926166,421010177025004
39.9982318243148,-75.1248592556743,421010177025004
40.0445548191719,-75.1627734381191,421010247004008
40.0009569547828,-75.1245324895235,421010192005006
39.9864630926382,-75.1477424109771,421010165003017
39.9960166368659,-75.1157966121216,421010177012009
40.0028308905675,-75.1248135655154,421010195022013
40.0020779505874,-75.1179576426056,421010383001052
40.0609337819181,-75.1403107836027,421010268001007
